Date,Volume,avg_price,stocks_income
2013-07-01,260921100.0,31.48576377031412,8215300117.290507
2013-08-01,296801300.0,30.62794158543508,9090412878.881193
2013-09-01,300960000.0,30.187339052899823,9085181561.360731
2013-10-01,378979000.0,30.159447385364803,11429797210.658167
2013-11-01,267950200.0,31.4594645305592,8429569812.856243
2013-12-01,301144500.0,31.74311957281005,9559265872.194096
2014-01-01,289400900.0,31.225007097494363,9036545156.521255
2014-02-01,385231900.0,30.022673322131965,11565691486.964209
2014-03-01,349073700.0,30.406307392873586,10614042224.967737
2014-04-01,382724700.0,31.619910901165085,12101720913.675137
2014-05-01,213626400.0,32.480964123756756,6938791434.287311
2014-06-01,281955100.0,32.94337281411057,9288551976.139826
2014-07-01,282905200.0,32.861788620394265,9296770882.010363
2014-08-01,247865300.0,32.45614618548942,8044752411.110191
2014-09-01,314829200.0,33.733346795404316,10620242584.919704
2014-10-01,529864600.0,34.375560637402856,18214392686.913208
2014-11-01,254105000.0,35.030952606831015,8901540212.158794
2014-12-01,326860800.0,34.45022938230359,11260429536.083258
2015-01-01,293092200.0,34.60096449054899,10141272804.656883
2015-02-01,291647700.0,34.446167383271074,10046145491.146027
2015-03-01,370738500.0,33.77402292800231,12521330599.293184
2015-04-01,284020300.0,33.56138746363304,9532115335.837296
2015-05-01,230592600.0,33.713358214387625,7774050925.387
2015-06-01,288290300.0,33.076717210232175,9535696727.552998
2015-07-01,268100000.0,33.469689142953754,8973223659.2259
2015-08-01,342886000.0,32.637296829245436,11190872160.592651
2015-09-01,347283900.0,32.33084261985088,11227981115.30803
2015-10-01,366307300.0,34.758000671995,12732109379.556673
2015-11-01,252129100.0,35.48064689291709,8945703568.528982
2015-12-01,286672000.0,36.14840956984087,10362736868.205423
2016-01-01,317920800.0,35.36129045748415,11242089751.275728
2016-02-01,304133400.0,36.232591933627425,11019541375.586683
2016-03-01,347238100.0,37.90363322328571,13161585583.550606
2016-04-01,317337800.0,38.17801199943699,12115326336.274935
2016-05-01,230295800.0,38.11014687241626,8776606762.1006
2016-06-01,265492600.0,37.893807638779144,10060525513.919336
2016-07-01,235959400.0,38.06043663341762,8980717791.759243
2016-08-01,235118300.0,37.36369022258077,8784887326.859812
2016-09-01,251007200.0,36.62420120465707,9192938196.617598
2016-10-01,264839100.0,36.38473839200867,9636101369.475023
2016-11-01,316557000.0,35.91069289349767,11367781210.286942
2016-12-01,283871000.0,35.67974882535043,10128445978.801052
2017-01-01,240343500.0,36.044795772494226,8663132372.746466
2017-02-01,333983800.0,35.79708102326701,11955645149.058605
2017-03-01,339185400.0,36.69668066714485,12446978310.757792
2017-04-01,232465400.0,37.730825475748745,8771111436.550121
2017-05-01,250453800.0,38.93210829117055,9750694463.535172
2017-06-01,241609300.0,39.76949447427172,9608679721.282658
2017-07-01,195369200.0,40.039323171359385,7822450536.529946
2017-08-01,208673800.0,40.48578090877427,8448321748.20138
2017-09-01,197449400.0,40.384107953931625,7973817885.039027
2017-10-01,192361800.0,40.78564433553812,7845599958.543918
2017-11-01,217681900.0,41.217822989894096,8972374022.303827
2017-12-01,207945400.0,41.05713798888334,8537642981.953542
2018-01-01,256417300.0,42.20709140190851,10822628418.130594
2018-02-01,292809500.0,40.3923139025339,11827253237.644
2018-03-01,278776900.0,39.23337456482808,10937358537.721622
2018-04-01,256838800.0,39.39843986035589,10119048015.605974
2018-05-01,252954800.0,38.39693041394724,9712687853.473942
2018-06-01,259306900.0,39.64314243683535,10279740371.55422
2018-07-01,207676200.0,41.26266967446636,8569274439.848411
2018-08-01,231152100.0,41.72444882749721,9644693967.818518
2018-09-01,193542300.0,41.697010281959365,8070135273.094064
2018-10-01,326355300.0,42.572720915784245,13893833106.287043
2018-11-01,279957400.0,45.2516744682581,12668541129.77992
2018-12-01,308108600.0,44.69397045123377,13770596664.171003
2019-01-01,290752700.0,44.20598991764271,12853010924.727396
2019-02-01,388570200.0,43.85279404194828,17039888951.438652
2019-03-01,363961200.0,42.53757889252506,15482028258.818092
2019-04-01,238015200.0,44.63878482765455,10624709298.511162
2019-05-01,258269900.0,45.45917902407486,11740737620.629911
2019-06-01,248586800.0,47.451562781495326,11795832146.851023
2019-07-01,257685900.0,49.891342351848024,12856295456.144075
2019-08-01,271904100.0,50.429943246104116,13712108331.383018
2019-09-01,216515600.0,51.75754063545406,11206314965.209719
2019-10-01,245853900.0,51.498236717914565,12661042340.222496
2019-11-01,226002600.0,50.598765205426645,11435452493.215956
2019-12-01,230590700.0,51.92605968242714,11973666450.412651
2020-01-01,286856700.0,54.26105594249434,15565147446.179316
2020-02-01,245603500.0,53.561040319502105,13154778966.110836
2020-03-01,693439800.0,45.678625607761774,31675377005.721203
2020-04-01,395217800.0,44.27031023384648,17496414615.93829
2020-05-01,382777000.0,43.84952051894359,16784587915.679672
2020-06-01,399229500.0,45.21346467458492,18050548895.3022
2020-07-01,369300300.0,45.44364415206554,16782351418.451048
2020-08-01,252190900.0,46.995689892732145,11851885330.169024
2020-09-01,341640700.0,48.65998345927636,16624230811.015598
2020-10-01,292194600.0,48.62582302678194,14208202908.981337
2020-11-01,339327300.0,50.60864525843275,17172894952.201788
2020-12-01,303488400.0,52.84514955780101,16037889887.057735
