Date,Volume,avg_price
2011-01-01,366736200.0,23.2190575552937
2011-02-01,315007200.0,23.05732353935936
2011-03-01,431192600.0,23.286292229120484
2011-04-01,303736200.0,24.579023353152458
2011-05-01,278651000.0,24.723632876295046
2011-06-01,349221400.0,24.14704444628808
2011-07-01,325485600.0,25.14967233173739
2011-08-01,647917600.0,24.771723276133283
2011-09-01,517243200.0,25.51472548630914
2011-10-01,406481800.0,24.5824180790746
2011-11-01,338562800.0,24.792173188214292
2011-12-01,309556200.0,25.46027711879846
2012-01-01,300231600.0,25.667818092520413
2012-02-01,287665000.0,25.690260431160613
2012-03-01,410250600.0,26.716740134640954
2012-04-01,292370000.0,28.183714597469983
2012-05-01,335390800.0,28.479414221536977
2012-06-01,279573200.0,28.39277892381046
2012-07-01,289020200.0,29.853380106017678
